agent_id,aesthetic_score,complexity,symmetry,glitch_factor,entropy_level,mantra_len,has_tag
29,0.6018942356942617,0.5195305541662518,4,0.0414111173641429,0.3801563191301506,78,1
30,0.6256392711757853,0.7541551026757188,7,0.0434472304978708,0.5416106269345764,85,1
31,0.5978765998098206,0.6133926759169258,4,0.2625570176789765,0.3675232304650567,81,1
32,0.6077334270945266,0.6457432274064064,4,0.1139462992190762,0.2459873189724923,80,1
33,0.5966980232733574,0.7042314387011701,3,0.3807200259179407,0.6788023911617049,70,1
34,0.3083333333333333,0.5,6,0.0,0.0,44,0
35,0.175,0.5,6,0.0,0.0,90,0
36,0.3083333333333333,0.5,6,0.0,0.0,73,0
37,0.6112155538482671,0.6146750348636217,5,0.0393681419967573,0.5153525579096495,82,1
38,0.5967176281623664,0.622170514712523,3,0.2572365421547901,0.2676200653143896,82,1
39,0.6100727246870964,0.6053061995913842,4,0.0065048056451475,0.2240155643670905,74,1
40,0.6131969315115812,0.7214276100121466,3,0.0765361181199285,0.1765613710304114,83,1
41,0.5979971205623593,0.534842317152505,6,0.2256543978149026,0.491389648114769,82,1
42,0.5997800065553194,0.6757456044517002,3,0.2763516089044957,0.2138067886275804,65,1
43,0.5962688853323862,0.6348893107502855,7,0.4519562594777041,0.3531220175190362,85,1
44,0.6049853097195529,0.726531392695799,4,0.290090894652641,0.3021478779108038,81,1
45,0.7268324245260324,0.6144087568266828,5,0.3932979780527084,0.4455159538276106,76,1
46,0.5934543550641189,0.3238358452993637,6,0.0,0.4988111701771164,81,1
47,0.5974860084936122,0.5959196770445924,6,0.3274926790279767,0.338428187698775,84,1
48,0.6050101711516305,0.5783481672100353,5,0.1089854944491086,0.422904836002702,83,1
49,0.582773889833669,0.4910844921475388,3,0.3394822748812619,0.3852821363334512,76,1
50,0.6000047005567218,0.5055805212258943,5,0.0999434373710711,0.3480405430412354,82,1
51,0.6128639531230209,0.6675862590400833,3,0.0024336594330394,0.274465827547602,83,1
52,0.6036340574083623,0.6554008890529627,3,0.1687535187455308,0.3178844342503734,81,1
53,0.6136732796726035,0.6396818105523153,6,0.0693904557097347,0.4829104916779166,81,1
54,0.5996298604078899,0.6150571162250084,4,0.2299884661797136,0.2389507630012539,83,1
55,0.5995149713425645,0.6129279606076609,3,0.1874258473935345,0.3449841180198562,81,1
56,0.5950966077398059,0.490918695456525,7,0.2594458883886692,0.2401615736961522,72,1
57,0.6302717990012437,0.7591795422388063,8,0.0,0.5249006634233104,75,1
58,0.6082509503942207,0.5766793385896095,4,0.0,0.5420656399716968,71,1
59,0.6135715139810691,0.6783170703271697,5,0.0877119925360378,0.5061492037801973,81,1
60,0.5815134274569097,0.6270799578749001,3,0.5686847210074883,0.3042030838139141,72,1
61,0.6068006867615785,0.7302145658297301,5,0.3009747801796905,0.3083343838819944,79,1
62,0.6042623270979306,0.6405701257488011,4,0.1756086466645895,0.371118442305186,81,1
63,0.6056028926859811,0.858513417346173,6,0.5590456056329705,0.3265194552701151,60,1
64,0.6061764780929153,0.7475344551061309,3,0.2561054541342231,0.3831913298707279,81,1
65,0.5975992251559084,0.7499216211272093,4,0.4728979285726467,0.0898692639028621,86,1
66,0.6056177144715609,0.5891038376361943,5,0.1129681336897388,0.4843351126259844,81,1
67,0.613378001378313,1.0,3,0.490773305767072,0.1212574049868749,67,1
68,0.6101845205422675,0.6614871330391797,3,0.0468736220467522,0.2664457334021395,84,1
69,0.6062792467760042,0.6664177878157701,6,0.2573750795369037,0.2512586796338313,70,1
70,0.6061614380399507,0.6378675346940992,6,0.2169058745754679,0.2349577389496711,81,1
71,0.5989500804030026,0.5261512409907423,8,0.2768919200927276,0.1903896455644634,80,1
72,0.5948333098016252,0.6286789530646506,4,0.3463522335644713,0.4391935908090204,81,1
73,0.5971446730601717,0.512490992521946,5,0.1675096942461496,0.4103652753888805,81,1
74,0.596196273589717,0.4151250321294777,7,0.4757823700895734,0.4570591528783475,81,1
75,0.6060140489652244,0.5612749673281376,6,0.1049648050210526,0.3724130229676268,81,1
76,0.6070239032812781,0.5257754557912556,6,0.0315184513946554,0.2702265672737523,83,1
77,0.6205531114222445,0.5500971678369466,5,0.1486210988925121,0.4539589500424875,82,1
78,0.597332087079507,0.6436003700824913,3,0.2770921468669298,0.3509253326693829,74,1
79,0.5993483255609358,0.5557436640106486,5,0.1883156514639232,0.2322571801449673,86,1
80,0.6362300201975308,0.6964770021504679,5,0.019075233373767,0.3824666406707696,69,1
